"AMA INA","YEAR","Owner or BMP Operator","Right Number","Right Type","Sub-basin","Well Id","CADASTRAL","AF Pumped","Movement Type","Water Type","LAT_DEGREES","LAT_MINUTES","LAT_SECONDS","LONG_DEGREES","LONG_MINUTES","LONG_SECONDS","PROGRAM"
"PHOENIX AMA","2015","MARICOPA WATER DISTRICT","57-002508.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","612996","B-03-02 23BAA","329.61","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2015","MARICOPA WATER DISTRICT","57-002508.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","612998","B-03-02 25BAA","13.18","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2015","MARICOPA WATER DISTRICT","57-002508.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","613000","B-03-02 27ABB","200.45","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2015","MARICOPA WATER DISTRICT","57-002508.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","613001","B-03-02 27AAA","561.42","WITHDRAWAL","GROUNDWATER","33","34","49.9","112","26","39.8","57"
"PHOENIX AMA","2015","MARICOPA WATER DISTRICT","57-002508.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","613002","B-03-02 35AAA","279.15","WITHDRAWAL","GROUNDWATER","33","33","58","112","25","38","57"
"PHOENIX AMA","2015","MARICOPA WATER DISTRICT","57-002508.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","613004","B-03-02 36ABB","409.45","WITHDRAWAL","GROUNDWATER","33","33","57.95","112","25","5.09","57"
"PHOENIX AMA","2015","MARICOPA WATER DISTRICT","57-002508.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","613005","B-02-02 03AAA","487.37","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2015","MARICOPA WATER DISTRICT","57-002508.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","613007","B-02-02 10BAA","102.2","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2015","MARICOPA WATER DISTRICT","57-002508.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","613008","B-02-02 11BAA","111.43","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2015","MARICOPA WATER DISTRICT","57-002508.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","613010","B-02-02 15AAA","128.23","WITHDRAWAL","GROUNDWATER","33","31","21.2","112","26","39.79","57"
"PHOENIX AMA","2015","MARICOPA WATER DISTRICT","57-002508.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","613011","B-02-02 21ABB","194.78","WITHDRAWAL","GROUNDWATER","33","30","28.8","112","28","11.1","57"
"PHOENIX AMA","2015","MARICOPA WATER DISTRICT","57-002508.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","613013","B-02-02 27BAA","1431.38","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2015","MARICOPA WATER DISTRICT","57-002508.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","613016","B-02-02 27CCC","643.39","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2015","MARICOPA WATER DISTRICT","57-002508.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","613017","B-03-02 02CBC","114.01","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PRESCOTT AMA","2015","SHAWN SULLIVAN","58-111967.0005","TYPE 1 GFR","UPPER AGUA FRIA","613018","A-14-01 28ADA","178.87","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PRESCOTT AMA","2015","SHAWN SULLIVAN","58-111967.0005","TYPE 1 GFR","UPPER AGUA FRIA","613021","A-14-01 29AAA","78.03","WITHDRAWAL","GROUNDWATER","34","34","12.42","112","16","31.4","58"
"PRESCOTT AMA","2015","TOWN OF PRESCOTT VALLEY","56-003023.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER AGUA FRIA","613026","B-14-01 10DBD","1242.6","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2015","PEEK-A-BOO WATER CO-OP","56-002200.0000","SMALL MUNICIPAL PROVIDER","EAST SALT RIVER VALLEY","613051","D-02-06 33BDC","31.95","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2015","ROSS FARMS","88-000188.0000","BEST MANAGEMENT PRACTICES FARM UNIT","EAST SALT RIVER VALLEY","613062","D-01-07 07AAA","1079","WITHDRAWAL","GROUNDWATER","","","","","","","88"
"PHOENIX AMA","2015","B & K LAND & INVESTMENT CO, LLC","58-112548.0002","TYPE 2 NON-IRRIGATION GFR","EAST SALT RIVER VALLEY","613066","D-01-07 18AAC","444","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2015","B & K LAND & INVESTMENT CO, LLC","58-112548.0002","TYPE 2 NON-IRRIGATION GFR","EAST SALT RIVER VALLEY","613067","D-01-07 18DAB","374","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2015","ROSS FARMS","88-000188.0000","BEST MANAGEMENT PRACTICES FARM UNIT","EAST SALT RIVER VALLEY","613068","D-01-07 07ADD","543","WITHDRAWAL","GROUNDWATER","","","","","","","88"
"PHOENIX AMA","2015","ARIZONA PUBLIC SERVICE CO","58-114047.0002","TYPE 2 POWER GFR","EAST SALT RIVER VALLEY","613077","A-01-04 13BCC","0.27","WITHDRAWAL","GROUNDWATER","33","25","47.784","111","54","4.417","58"
"PHOENIX AMA","2015","ARIZONA PUBLIC SERVICE CO","58-114047.0002","TYPE 2 POWER GFR","EAST SALT RIVER VALLEY","613078","A-01-04 14DAA","4.48","WITHDRAWAL","GROUNDWATER","33","25","44.115","111","54","38.042","58"
"PHOENIX AMA","2015","ARIZONA PUBLIC SERVICE CO","58-114046.0001","TYPE 2 POWER GFR","WEST SALT RIVER VALLEY","613079","A-01-02 09CDB","120.07","WITHDRAWAL","GROUNDWATER","33","26","24.88","112","9","52.36","58"
"PHOENIX AMA","2015","ARIZONA PUBLIC SERVICE CO","58-114046.0001","TYPE 2 POWER GFR","WEST SALT RIVER VALLEY","613081","A-01-02 09DDD","336.99","WITHDRAWAL","GROUNDWATER","33","26","15.02","112","9","9.03","58"
"PHOENIX AMA","2015","ARIZONA PUBLIC SERVICE CO","58-114046.0001","TYPE 2 POWER GFR","WEST SALT RIVER VALLEY","613084","A-01-02 09DAC","109.56","WITHDRAWAL","GROUNDWATER","33","26","28.2","112","9","17.53","58"
"JOSEPH CITY INA","2015","ARIZONA PUBLIC SERVICE CO","60-200071.0000","NON-IRRIGATION USE","JOSEPH CITY","613088","A-18-19 26ACB","0.25","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"JOSEPH CITY INA","2015","ARIZONA PUBLIC SERVICE CO","60-200071.0000","NON-IRRIGATION USE","JOSEPH CITY","613090","A-18-19 36CCD","340.22","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"JOSEPH CITY INA","2015","ARIZONA PUBLIC SERVICE CO","60-200071.0000","NON-IRRIGATION USE","JOSEPH CITY","613093","A-18-19 28CDC","865.28","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"JOSEPH CITY INA","2015","ARIZONA PUBLIC SERVICE CO","60-200071.0000","NON-IRRIGATION USE","JOSEPH CITY","613094","A-17-19 04DDC","721.88","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"JOSEPH CITY INA","2015","ARIZONA PUBLIC SERVICE CO","60-200071.0000","NON-IRRIGATION USE","JOSEPH CITY","613095","A-17-19 04BDB","1098.54","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"PHOENIX AMA","2015","ARIZONA PUBLIC SERVICE CO","58-114051.0001","TYPE 1 GFR","HASSAYAMPA","613123","B-01-06 27DDC","941.43","WITHDRAWAL","GROUNDWATER","33","23","32.195","112","51","17.044","58"
"PHOENIX AMA","2015","ARIZONA PUBLIC SERVICE CO","58-114051.0001","TYPE 1 GFR","HASSAYAMPA","613124","B-01-06 34ABB","925.79","WITHDRAWAL","GROUNDWATER","33","23","28.999","112","51","24.955","58"
"PINAL AMA","2015","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","613299","D-07-04 12DDD","408.23","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2015","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","613300","D-07-04 12DDA","477.57","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2015","SKYLINE RV RESORT","91-000868.0000","SMALL COMMUNITY WATER SYSTEM","","613323","D-03-08 11BBD","6.4","WITHDRAWAL","GROUNDWATER","33","11","19.3","111","30","29.4","91"
"NOT WITHIN ANY AMA OR INA","2015","CONGRESS DWID","91-000615.0000","SMALL COMMUNITY WATER SYSTEM","","613448","B-09-06 02DC","50.073","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2015","LAGO DEL ORO WATER CO.","56-000245.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER SANTA CRUZ","613452","D-11-14 09AAA","138.5","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","2015","LAGO DEL ORO WATER CO.","56-000245.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER SANTA CRUZ","613454","D-10-14 23CAC","193.94","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","2015","LAGO DEL ORO WATER CO.","56-000245.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER SANTA CRUZ","613455","D-11-14 10ADD","0.91","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","2015","LAGO DEL ORO WATER CO.","56-000245.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER SANTA CRUZ","613457","D-10-14 35DCC","11.38","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","2015","LAGO DEL ORO WATER CO.","56-000245.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER SANTA CRUZ","613458","D-11-14 23ACC","0.22","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","2015","LAGO DEL ORO WATER CO.","56-000245.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER SANTA CRUZ","613459","D-11-14 23DBD","0.13","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","2015","LAGO DEL ORO WATER CO.","56-000245.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER SANTA CRUZ","613460","D-11-14 11ABD","6.57","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"DOUGLAS INA","2015","CHARLES WILLIAM SALMONS","60-203046.0001","IRRIGATION USE","DOUGLAS","613465","D-22-25 12BB","2","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"PHOENIX AMA","2015","BUCKEYE-CASA GRANDE LP","58-102306.0046","IRRIGATION USE","EAST SALT RIVER VALLEY","613581","D-02-07 04ADD","1381.75","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2015","MAINSPRING GOLF LLC","58-102304.0015","TYPE 1 GFR","EAST SALT RIVER VALLEY","613584","D-02-07 22DAA","408.26","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2015","QUEEN CREEK WATER DEPARTMENT","56-002032.0001","LARGE MUNICIPAL PROVIDER MNPCCP","EAST SALT RIVER VALLEY","613585","D-02-07 23DDD","207.15","WITHDRAWAL","GROUNDWATER","33","14","3.11","111","36","0.44","56"
"PHOENIX AMA","2015","HARRIS CATTLE CO","58-102306.0035","IRRIGATION USE","EAST SALT RIVER VALLEY","613586","D-02-07 03DDD","261.23","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2015","BUCKEYE - CASA GRANDE, L.P.","58-102306.0044","IRRIGATION USE","EAST SALT RIVER VALLEY","613588","D-02-07 03AAA","1327.15","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2015","CENTERLINE EQUIPMENT LLC","58-106654.0002","TYPE 2 NON-IRRIGATION GFR","NO SUBBASIN_CODE","613665","D-01-07 08DAD","88","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","2015","PINE-STRAWBERRY WATER IMPROVEMENT DISTRICT","91-000135.0000","LARGE COMMUNITY WATER SYSTEM","","613688","A-12-09 30BBD","17.313","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2015","PINE-STRAWBERRY WATER IMPROVEMENT DISTRICT","91-000135.0000","LARGE COMMUNITY WATER SYSTEM","","613695","A-12-09 30BBD","9.598","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2015","COYOTE MOUNTAIN CACTUS CO","58-105814.0000","IRRIGATION USE","AVRA VALLEY","613763","D-16-09 20BAC","1.06","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PRESCOTT AMA","2015","CHINO MEADOWS II WATER CO","56-003003.0000","SMALL MUNICIPAL PROVIDER","LITTLE CHINO","613770","B-16-02 23ADC","121.07","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","2015","HALCYON ACRES WATER USERS ASSN","56-000098.0000","SMALL MUNICIPAL PROVIDER","UPPER SANTA CRUZ","613794","D-14-15 15ADA","22.92","WITHDRAWAL","GROUNDWATER","32","12","59","110","47","30","56"
"TUCSON AMA","2015","HALCYON ACRES WATER USERS ASSN","56-000098.0000","SMALL MUNICIPAL PROVIDER","UPPER SANTA CRUZ","613795","D-14-15 15ABC","11.57","WITHDRAWAL","GROUNDWATER","32","13","3","110","47","46","56"
"DOUGLAS INA","2015","WESLEY J. BOHLENDER","60-203014.0001","IRRIGATION USE","DOUGLAS","613839","D-19-26 04ADD","245","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"DOUGLAS INA","2015","WESLEY J. BOHLENDER","60-203014.0001","IRRIGATION USE","DOUGLAS","613840","D-19-26 04AAA","267","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"DOUGLAS INA","2015","WESLEY J. BOHLENDER","60-203014.0001","IRRIGATION USE","DOUGLAS","613843","D-19-26 04BA","256","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"PINAL AMA","2015","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","613933","D-07-05 19CDA","177.3","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2015","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","613934","D-07-05 19ADD","482.61","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2015","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","613935","D-07-05 19BCC","375","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"DOUGLAS INA","2015","DAVID PRATT","60-203474.0005","IRRIGATION USE","DOUGLAS","613939","D-20-27 18DBA","97","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"DOUGLAS INA","2015","DAVID PRATT","60-203474.0005","IRRIGATION USE","DOUGLAS","613940","D-20-27 18DAB","93","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"DOUGLAS INA","2015","GLENN WILLIAMS","60-203162.0002","IRRIGATION USE","DOUGLAS","613941","D-20-27 18DDB","97.25","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"PINAL AMA","2015","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","613967","D-07-06 12BDA","385.52","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2015","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","613968","D-07-06 12BAC","163.22","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2015","WESTBROOK VILLAGE GOLF CLUB","58-107791.0007","TYPE 2 NON-IRRIGATION GFR","WEST SALT RIVER VALLEY","613973","A-04-01 28AAB","50.5","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2015","WESTBROOK VILLAGE GOLF CLUB","58-102959.0003","TYPE 1 GFR","WEST SALT RIVER VALLEY","613977","A-04-01 27CBA","498.42","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2015","STATE OF ARIZONA","58-107207.0000","TYPE 1 GFR","WEST SALT RIVER VALLEY","614008","A-03-02 16AAA","5.95","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2015","AZ DPT OF JUVENILE ACCOUNTING","56-002225.0000","SMALL MUNICIPAL PROVIDER","WEST SALT RIVER VALLEY","614010","A-04-02 11ADC","62.73","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2015","STATE OF ARIZONA","58-107231.0001","TYPE 2 NON-IRRIGATION GFR","WEST SALT RIVER VALLEY","614011","A-04-02 15ABB","32","WITHDRAWAL","GROUNDWATER","33","41","53","112","8","34","58"
"PHOENIX AMA","2015","STATE OF ARIZONA","58-107229.0003","TYPE 2 NON-IRRIGATION GFR","WEST SALT RIVER VALLEY","614011","A-04-02 15ABB","31","WITHDRAWAL","GROUNDWATER","33","41","53","112","8","34","58"
"PHOENIX AMA","2015","STATE OF ARIZONA","58-107244.0003","TYPE 2 NON-IRRIGATION GFR","WEST SALT RIVER VALLEY","614011","A-04-02 15ABB","7.49","WITHDRAWAL","GROUNDWATER","33","41","53","112","8","34","58"
"PHOENIX AMA","2015","STATE OF ARIZONA","58-107241.0004","TYPE 2 NON-IRRIGATION GFR","NO SUBBASIN_CODE","614011","A-04-02 15ABB","27","WITHDRAWAL","GROUNDWATER","33","41","53","112","8","34","58"
"PHOENIX AMA","2015","STATE OF ARIZONA","59-510411.0001","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","LAKE PLEASANT","614057","A-06-02 33ABC","11","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","2015","AQUA CAPITAL MANAGEMENT LP","58-114998.0003","TYPE 2 NON-IRRIGATION GFR","WEST SALT RIVER VALLEY","614374","B-01-02 02DBA","28.37","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2015","STATE OF ARIZONA","58-107170.0000","IRRIGATION USE","HASSAYAMPA","614379","B-01-04 16ABD","431","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2015","STATE OF ARIZONA","58-107170.0000","IRRIGATION USE","HASSAYAMPA","614380","B-01-04 16ACD","714","WITHDRAWAL","GROUNDWATER","33","25","45","112","39","56","58"
"PHOENIX AMA","2015","STATE OF ARIZONA","58-107170.0000","IRRIGATION USE","HASSAYAMPA","614381","B-01-04 16BAA","407","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2015","STATE OF ARIZONA","58-107170.0000","IRRIGATION USE","HASSAYAMPA","614382","B-01-04 16DBA","526","WITHDRAWAL","GROUNDWATER","33","25","35","112","39","56","58"
"PHOENIX AMA","2015","STATE OF ARIZONA","58-107170.0000","IRRIGATION USE","HASSAYAMPA","614383","B-01-04 16DCA","352","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2015","SIERRA NEGRA FARMS","88-000184.0000","BEST MANAGEMENT PRACTICES FARM UNIT","HASSAYAMPA","614402","B-01-07 01BBB","1965.64","WITHDRAWAL","GROUNDWATER","","","","","","","88"
"HARQUAHALA VALLEY INA","2015","STATE OF ARIZONA","60-201173.0000","IRRIGATION USE","HARQUAHALA","614407","B-01-09 02CAA","2328.89","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"HARQUAHALA VALLEY INA","2015","STATE OF ARIZONA","60-201173.0000","IRRIGATION USE","HARQUAHALA","614408","B-01-09 02BAA","2523.19","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"PHOENIX AMA","2015","STATE OF ARIZONA","58-107179.0000","IRRIGATION USE","WEST SALT RIVER VALLEY","614418","B-02-02 34BAA","1362.21","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2015","SIERRA NEGRA FARMS","88-000184.0000","BEST MANAGEMENT PRACTICES FARM UNIT","HASSAYAMPA","614426","B-02-07 36ABB","1332.95","WITHDRAWAL","GROUNDWATER","33","28","44.5","112","55","38.59","88"
"PHOENIX AMA","2015","SIERRA NEGRA FARMS","88-000184.0000","BEST MANAGEMENT PRACTICES FARM UNIT","HASSAYAMPA","614428","B-02-07 36CBB","111.19","WITHDRAWAL","GROUNDWATER","33","28","18.1","112","56","8.1","88"
"PHOENIX AMA","2015","STATE OF ARIZONA","58-107258.0000","TYPE 2 NON-IRRIGATION GFR","WEST SALT RIVER VALLEY","614488","B-06-03 36DDD","5.72","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2015","BUCKEYE WATER CONSERVATION","59-527176.0001","DRAINAGE PERMITS","WEST SALT RIVER VALLEY","614940","C-01-03 09ABA","3329","WITHDRAWAL","GROUNDWATER","33","21","47","112","33","38","59"
"PHOENIX AMA","2015","STATE OF ARIZONA","58-107191.0000","IRRIGATION USE","EAST SALT RIVER VALLEY","615226","D-02-07 02DCD","439","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2015","STATE OF ARIZONA","58-107191.0000","IRRIGATION USE","EAST SALT RIVER VALLEY","615227","D-02-07 02DDD","225","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2015","STATE OF ARIZONA","58-107193.0001","IRRIGATION USE","EAST SALT RIVER VALLEY","615274","D-03-08 04AAA","845.83","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2015","STATE OF ARIZONA","58-107200.0000","IRRIGATION USE","EAST SALT RIVER VALLEY","615289","D-03-08 22ADC","183.84","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2015","STATE OF ARIZONA","58-107200.0000","IRRIGATION USE","EAST SALT RIVER VALLEY","615290","D-03-08 22ADD","46.49","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2015","STATE OF ARIZONA","58-107288.0000","IRRIGATION USE","MARICOPA-STANFIELD","615319","D-04-03 16ADA","672","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2015","STATE OF ARIZONA","58-107375.0000","TYPE 2 NON-IRRIGATION GFR","MARICOPA-STANFIELD","615359","D-05-03 16CCC","5.77","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2015","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","615364","D-07-04 02DDD","27.52","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2015","M & G FARMS","88-000012.0000","BEST MANAGEMENT PRACTICES FARM UNIT","ELOY","615369","D-05-07 36DDD","393","WITHDRAWAL","GROUNDWATER","","","","","","","88"
"PINAL AMA","2015","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","615403","D-06-03 16CCC","877.72","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2015","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","615405","D-06-03 27DCD","839.14","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2015","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","615406","D-06-03 27CDC","897.75","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2015","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","615408","D-06-03 36CCD","1442.51","WITHDRAWAL","GROUNDWATER","32","51","1.7","111","59","36.37","57"
"PINAL AMA","2015","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","615413","D-06-04 21DDD","782.55","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2015","PINAL FEEDING CO.","58-107382.0005","TYPE 2 NON-IRRIGATION GFR","MARICOPA-STANFIELD","615415","D-06-04 27BAA","333.57","WITHDRAWAL","GROUNDWATER","32","52","39.2","111","55","18.7","58"
"PINAL AMA","2015","PINAL FEEDING CO.","58-107382.0005","TYPE 2 NON-IRRIGATION GFR","MARICOPA-STANFIELD","615416","D-06-04 27BDA","220.57","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2015","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","615417","D-06-04 27CDD","504.4","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2015","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","615418","D-06-04 27DDD","55.11","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2015","STATE OF ARIZONA","58-107383.0000","TYPE 2 NON-IRRIGATION GFR","MARICOPA-STANFIELD","615422","D-06-04 34DDD","1.1","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2015","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","615422","D-06-04 34DDD","287.48","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2015","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","615423","D-06-04 34DCC","680.37","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2015","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","615425","D-06-04 35DDD","64.88","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2015","STATE OF ARIZONA","58-107315.0000","IRRIGATION USE","ELOY","615427","D-06-06 15DDD","643","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2015","WALTON ARIZONA, LLC & WUSF 4 SOUTHERN TRAILS, LLC","58-105508.0016","IRRIGATION USE","ELOY","615427","D-06-06 15DDD","260","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2015","ARIZONA TRAINING PROGRAM","56-001305.0000","SMALL MUNICIPAL PROVIDER","ELOY","615428","D-06-08 16AAA","245","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PINAL AMA","2015","ARIZONA TRAINING PROGRAM","56-001305.0000","SMALL MUNICIPAL PROVIDER","ELOY","615429","D-06-08 16ADC","338","WITHDRAWAL","GROUNDWATER","","","","","","","56"
