"AMA INA","YEAR","Owner or BMP Operator","Right Number","Right Type","Sub-basin","Well Id","CADASTRAL","AF Pumped","Movement Type","Water Type","LAT_DEGREES","LAT_MINUTES","LAT_SECONDS","LONG_DEGREES","LONG_MINUTES","LONG_SECONDS","PROGRAM"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","607737","A-03-01 35ABB","384.64","WITHDRAWAL","GROUNDWATER","33","33","59.48","112","13","44.19","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","607738","A-02-06 31DCC","2503.45","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","607739","A-02-06 28DDB","4951.43","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","607740","A-03-01 35DDD","319.62","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","607741","A-01-05 30BDD","1077.59","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","607742","A-03-02 07CAA","1222.12","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","607743","A-03-02 17DCB","733.34","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","607746","A-01-05 18DDD","2341.39","WITHDRAWAL","GROUNDWATER","33","25","26","111","52","28.4","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","607747","A-01-05 21ABB","121.42","WITHDRAWAL","GROUNDWATER","33","25","19.71","111","50","52.97","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","607748","A-02-04 20CCC","172.11","WITHDRAWAL","GROUNDWATER","33","29","45.12","111","58","40.93","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","607750","A-01-05 09DBC","2874.48","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"TUCSON AMA","2002","ASARCO LLC","58-100315.0004","TYPE 2 MINERAL EXTRACT GFR","UPPER SANTA CRUZ","607790","D-16-13 35BDD","2838.77","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","2002","ASARCO LLC","58-100306.0000","TYPE 1 GFR","UPPER SANTA CRUZ","607791","D-16-13 35AAA","628.43","WITHDRAWAL","GROUNDWATER","32","0","2.1","110","58","45","58"
"TUCSON AMA","2002","CALMAT CO. OF ARIZONA","58-112414.0008","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","607815","D-16-14 31AAD","261.27","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"DOUGLAS INA","2002","WHITE WATER FARMS","60-203276.0001","IRRIGATION USE","DOUGLAS","607834","D-19-26 29DBA","442","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"DOUGLAS INA","2002","WHITE WATER FARMS","60-203276.0001","IRRIGATION USE","DOUGLAS","607835","D-19-26 29ABD","380","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"PHOENIX AMA","2002","VICTORIA LUND INVESTMENT GROUP LLC","58-114264.0003","IRRIGATION USE","EAST SALT RIVER VALLEY","607838","D-02-07 10CDD","346.78","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2002","ENEMENCIO DE LA PENA JR","58-105701.0000","IRRIGATION USE","HASSAYAMPA","607842","C-01-05 21DDD","92.8","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2002","RICHARD S RADOVICH","58-115653.0000","IRRIGATION USE","HASSAYAMPA","607849","B-01-06 22DAB","2.6","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"SANTA CRUZ AMA","2002","GAIL A. & THOMAS BELL","58-114414.0003","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","607869","D-23-13 14DCC","15.15","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"DOUGLAS INA","2002","JAMES EDWARD KRUEGER","60-203170.0001","IRRIGATION USE","DOUGLAS","607949","D-23-26 01BDA","17.2","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"PHOENIX AMA","2002","NEWELL A BARNEY","58-107908.0000","IRRIGATION USE","EAST SALT RIVER VALLEY","607980","D-02-07 12ADD","29.53","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2002","NEWELL A BARNEY","58-107908.0000","IRRIGATION USE","EAST SALT RIVER VALLEY","607983","D-02-07 02CDD","16.93","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"DOUGLAS INA","2002","","60-203155.0002","IRRIGATION USE","DOUGLAS","607999","D-20-26 13AAA","124.73","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"PINAL AMA","2002","CORP OF PRESIDING BISHOP, LDS CHURCH","58-100108.0001","IRRIGATION USE","ELOY","608009","D-05-08 01D","638.3","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","CORP OF PRESIDING BISHOP, LDS CHURCH","58-100108.0001","IRRIGATION USE","ELOY","608010","D-05-08 01DCA","927.57","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2002","PLAZA III LP","58-102609.0005","TYPE 1 GFR","WEST SALT RIVER VALLEY","608030","A-03-01 16ABA","69.08","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","2002","LYNCH JOHN J","58-115221.0001","TYPE 2 NON-IRRIGATION GFR","AVRA VALLEY","608089","D-12-10 12CCC","3","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","AR SACATON, LLC","59-508552.0000","MINERAL EXTRACTION","ELOY","608104","D-05-06 28AAB","30.99","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"SANTA CRUZ AMA","2002","TUBAC MANAGEMENT COMPANY LLC","58-111271.0001","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","608112","D-21-13 06DAA","653","WITHDRAWAL","GROUNDWATER","31","37","47","111","2","41.7","58"
"DOUGLAS INA","2002","ARTHUR PEARCE","60-203224.0006","IRRIGATION USE","DOUGLAS","608138","D-20-26 26DCA","1","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"DOUGLAS INA","2002","CARLOS & ELMA SANUDO","60-203332.0001","IRRIGATION USE","DOUGLAS","608152","D-19-26 03ABA","459","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"DOUGLAS INA","2002","CARLOS & ELMA SANUDO","60-203332.0001","IRRIGATION USE","DOUGLAS","608153","D-19-26 03ABA","987","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"DOUGLAS INA","2002","ELFRIDA WATER IMPROVEMENT DISTRICT","60-203098.0000","NON-IRRIGATION USE","DOUGLAS","608154","D-20-26 22BBC","1.98","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"DOUGLAS INA","2002","ELFRIDA WATER IMPROVEMENT DISTRICT","60-203098.0000","NON-IRRIGATION USE","DOUGLAS","608155","D-20-26 15CCD","145.89","WITHDRAWAL","GROUNDWATER","31","41","13","109","40","59","60"
"TUCSON AMA","2002","D N D NEFFSON COMPANY","58-112459.0000","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","608159","D-13-13 24BCC","4.1","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2002","EPCOR - SUN CITY","56-002038.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","608176","A-03-01 18CCD","334.91","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"SANTA CRUZ AMA","2002","","58-103795.0001","IRRIGATION USE","UPPER SANTA CRUZ","608178","D-21-13 31ADB","324.01","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","2002","ROBERT & LAURALEE J DRYDEN","58-117200.0000","IRRIGATION USE","UPPER SANTA CRUZ","608182","D-14-16 04DDD","38.43","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","2002","ROBERT M DRYDEN","58-117214.0000","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","608182","D-14-16 04DDD","2","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PRESCOTT AMA","2002","CHINO VALLEY IRRIGATION DISTRICT","74-571073.0000","RECOVERY WELL PERMITS","","608202","B-16-02 15DAD","6.53","RECOVERED","EFFLUENT RECOVERED OUTSIDE THE AOI","","","","","","","74"
"PRESCOTT AMA","2002","CHINO VALLEY IRRIGATION DISTRICT","74-571073.0001","RECOVERY WELL PERMITS","LITTLE CHINO","608202","B-16-02 15DAD","0.72","RECOVERED","EFFLUENT RECOVERED OUTSIDE THE AOI","","","","","","","74"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608272","C-01-03 10BAD","1297.89","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2002","DANKWORTH-THIEROFF RANCH L.L.C","58-103174.0003","IRRIGATION USE","AGUIRRE VALLEY","608340","D-11-06 06ACD","84.48","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","DANKWORTH-THIEROFF RANCH L.L.C","58-103174.0003","IRRIGATION USE","AGUIRRE VALLEY","608341","D-11-06 06AAD","200.31","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","DANKWORTH-THIEROFF RANCH L.L.C","58-103174.0003","IRRIGATION USE","AGUIRRE VALLEY","608342","D-11-06 06ADD","196.23","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","MCLEAN FARMS LLC","58-101380.0005","IRRIGATION USE","ELOY","608343","D-05-07 28ABC","100.83","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608356","A-02-01 17DDD","358.99","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608358","A-02-01 28AAA","525.58","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608359","A-02-01 15CBB","988.89","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608360","A-02-01 09DDD","1233.27","WITHDRAWAL","GROUNDWATER","33","31","24.39","112","15","16.86","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608361","A-02-01 15ABB","1214.08","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608362","A-01-01 11CCB","863.36","WITHDRAWAL","GROUNDWATER","33","26","26.66","112","14","16.66","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608363","A-01-04 02DBB","802.79","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608364","A-01-04 24BBC","3.03","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608365","A-01-04 01CDA","812.4","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608366","D-01-06 21CCC","1164.15","WITHDRAWAL","GROUNDWATER","33","19","17.52","111","45","11.79","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608367","D-01-06 29CBB","1.41","WITHDRAWAL","GROUNDWATER","33","18","49.46","111","46","16.8","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608368","A-01-01 24AAA","637.07","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608369","A-01-01 19ABB","17.96","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608370","A-02-01 30DDD","300.63","WITHDRAWAL","GROUNDWATER","33","28","44.77","112","17","24.33","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608371","A-01-01 23DDA","1445.91","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","ESTATE OF D E ACCOMAZZO","58-110593.0000","IRRIGATION USE","WEST SALT RIVER VALLEY","608371","A-01-01 23DDA","582.92","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608373","A-02-02 04CBA","711.57","WITHDRAWAL","GROUNDWATER","33","32","43.73","112","9","51.29","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608375","A-02-02 09ADD","655.5","WITHDRAWAL","GROUNDWATER","33","31","54.5","112","9","7.61","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608376","A-02-02 14CBC","707.82","WITHDRAWAL","GROUNDWATER","33","30","47.67","112","8","2.49","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608378","A-01-02 24DCD","0.27","WITHDRAWAL","GROUNDWATER","33","24","26.54","112","6","11.66","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608379","A-02-03 20BCC","183.17","WITHDRAWAL","GROUNDWATER","33","30","11.54","112","4","55.11","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608380","A-01-03 02AAA","180.24","WITHDRAWAL","GROUNDWATER","33","27","55.64","112","0","55.99","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608381","A-02-02 27ACB","0.15","WITHDRAWAL","GROUNDWATER","33","29","25.07","112","8","34.35","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608382","A-02-02 17ADA","541.43","WITHDRAWAL","GROUNDWATER","33","31","6.39","112","10","8.02","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608383","A-02-02 17ACB","1177.69","WITHDRAWAL","GROUNDWATER","33","31","9.61","112","10","37.91","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608384","A-02-01 36DAA","1977.72","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608385","A-02-02 19CCB","1099.82","WITHDRAWAL","GROUNDWATER","33","29","54.86","112","12","9.99","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608386","A-01-02 18DDD","0.64","WITHDRAWAL","GROUNDWATER","33","25","21.86","112","11","12.28","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608387","A-02-02 29BCB","1872.55","WITHDRAWAL","GROUNDWATER","33","29","29.05","112","11","10.57","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608388","A-02-01 35DDD","1772.82","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608389","A-02-01 26DAA","1859.19","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608390","A-02-01 11DDD","524.83","WITHDRAWAL","GROUNDWATER","33","31","24.1","112","13","12.1","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608392","A-02-01 23DDA","1893.32","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608393","A-02-01 23CCC","1662.84","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608394","A-02-01 14CCC","1326.07","WITHDRAWAL","GROUNDWATER","33","30","35.45","112","14","15.12","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608399","A-03-02 30DAD","387.49","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608400","A-03-02 30CCC","992.81","WITHDRAWAL","GROUNDWATER","33","34","2.2","112","12","6.9","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608401","A-03-02 30BAA","658.75","WITHDRAWAL","GROUNDWATER","33","34","53.7","112","11","38.9","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608402","A-03-02 29DDA","1057.59","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608403","A-03-02 29BAB","1115.05","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","CITY OF PHOENIX","56-002030.0000","LARGE MUNICIPAL PROVIDER","WEST SALT RIVER VALLEY","608404","A-03-02 27DBB","48.19","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2002","CITY OF PHOENIX","56-002030.0000","LARGE MUNICIPAL PROVIDER","WEST SALT RIVER VALLEY","608405","A-03-02 27BBB","72.18","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608406","A-03-01 26DDD","1250.42","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608407","A-02-01 29DDD","1326.18","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608408","A-02-01 13CCC","1406.12","WITHDRAWAL","GROUNDWATER","33","30","33.2","112","13","9.8","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608409","A-02-01 12DDA","479.22","WITHDRAWAL","GROUNDWATER","33","31","39","112","31","37","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608410","A-02-01 21AAD","1775.72","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608411","A-02-01 08DDD","1178.5","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608412","A-03-01 26ADD","273.37","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608413","A-03-01 24CBB","1242.14","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608414","A-03-01 21ADA","319.56","WITHDRAWAL","GROUNDWATER","33","35","29.9","112","15","19.2","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608415","A-03-01 13DDA","2227","WITHDRAWAL","GROUNDWATER","33","35","59.11","112","12","10.5","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608417","D-01-04 11ADC","2019.19","WITHDRAWAL","GROUNDWATER","33","21","24.8","111","54","54.1","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608419","A-02-02 03AAD","533.97","WITHDRAWAL","GROUNDWATER","33","32","58.36","112","8","4.46","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608420","A-02-01 02DDD","1332.55","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608421","A-02-03 21DAA","928.36","WITHDRAWAL","GROUNDWATER","33","30","6.44","112","2","52.01","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608422","A-02-03 20ADD","259.93","WITHDRAWAL","GROUNDWATER","33","30","9.93","112","3","54.86","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608423","A-02-03 18DDD","307.38","WITHDRAWAL","GROUNDWATER","33","30","37.59","112","4","57.6","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608424","A-02-03 17ADD","389.94","WITHDRAWAL","GROUNDWATER","33","31","2.55","112","3","56.47","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608426","A-02-03 08BCC","1459.1","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608427","A-01-01 21DDA","894.88","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608428","A-01-01 06CBB","792.27","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608429","A-02-03 07DCC","135.59","WITHDRAWAL","GROUNDWATER","33","31","27.89","112","5","26.89","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608430","A-01-03 01DDD","169.43","WITHDRAWAL","GROUNDWATER","33","27","5.45","111","59","43.52","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608431","A-02-03 25BBB","1.07","WITHDRAWAL","GROUNDWATER","33","29","41.09","112","0","44.28","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608433","A-02-04 30ADA","263.36","WITHDRAWAL","GROUNDWATER","33","29","21.52","111","58","41.9","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608435","A-02-04 25CDB","3351.48","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608436","A-01-01 10CCC","1204.53","WITHDRAWAL","GROUNDWATER","33","26","10.01","112","15","17.26","57"
"PHOENIX AMA","2002","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","608437","A-02-01 20DAA","917.93","WITHDRAWAL","GROUNDWATER","","","","","","","57"
